system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001cad,34,35,36,72,63,200,44,0,187,90,-103,-3,28,-96,18,11,0,19,12,7,457,52,-40,-36,38,-82,-66,-2,317,-91,-13,9,-77,-11,14,0,3.8830504,314.66666,0.076667786,99598.664,0.007255667,179.33333,285.53998,2.9979973,"{""type"":""Point"",""coordinates"":[120.35614500298728,37.32971673790539]}"
00000000000000001091,34,31,29,51,40,199,28,1,19,751,-127,-19,60,-6,-2,-28,-3,15,4,4,-723,95,-55,-39,-31,-22,-45,3,389,-97,-12,31,-3,1,-26,-1,1.4376011,350.08334,0.076667786,101122.0,0.009730001,154.83333,289.11334,2.9473305,"{""type"":""Point"",""coordinates"":[116.50695533253068,32.4235685083463]}"
00000000000000001cb4,37,33,31,52,47,200,32,0,242,148,-97,-19,36,-18,44,-53,0,11,7,0,3380,-22,-28,-61,-17,-18,-95,-18,-813,-96,-14,53,30,-3,-13,4,10.331833,340.08334,0.076667786,98440.664,0.008128334,150.16667,287.85666,2.534664,"{""type"":""Point"",""coordinates"":[112.8461403860769,34.074220699906675]}"
00000000000000001f10,35,31,31,54,48,202,35,0,305,1295,-154,-26,44,-28,58,-77,-5,18,5,5,1421,-30,-43,-85,0,-66,-44,-8,1560,-131,-26,37,5,28,-73,-7,2.9963622,340.08334,0.076667786,98440.664,0.008128334,150.16667,287.85666,2.534664,"{""type"":""Point"",""coordinates"":[112.81110522909997,34.0276007983929]}"
000000000000000006d9,41,41,41,62,73,200,60,1,24,970,-93,10,25,-23,21,-67,-4,15,12,3,662,41,-26,14,3,-32,-74,-3,142,-52,-20,10,-26,0,-29,0,0.92740995,350.75,0.076667786,101108.0,0.009752334,155.41667,289.26666,2.8199973,"{""type"":""Point"",""coordinates"":[116.5878032937307,32.391226648405656]}"
0000000000000000195c,33,32,29,60,48,200,34,0,134,1142,-146,39,-1,-84,62,-38,-5,15,7,4,323,100,-32,-47,92,-62,-26,-2,822,-102,-9,2,-83,37,-5,-3,1.8543341,323.58334,0.076667786,100144.0,0.007846667,165.41667,285.92,3.1053307,"{""type"":""Point"",""coordinates"":[119.10245982360885,36.04934829782316]}"
00000000000000000de2,38,34,34,43,41,205,35,1,63,-29,-69,0,22,-6,7,-33,0,7,8,-1,389,11,-8,5,-5,7,-8,-2,147,-62,-10,21,-10,3,-26,0,0.0,337.0,0.076667786,100644.0,0.0078123338,156.91667,287.75333,2.0179973,"{""type"":""Point"",""coordinates"":[117.13083707912041,35.0770100994119]}"
00000000000000000e7f,35,32,32,54,43,201,32,1,72,58,-130,21,28,-19,27,-35,0,13,9,2,755,19,11,28,28,25,-28,-4,42,-111,2,25,-28,15,-27,0,1.1329604,337.0,0.076667786,100644.0,0.0078123338,156.91667,287.75333,2.0179973,"{""type"":""Point"",""coordinates"":[117.19309058892757,35.06138095021958]}"
00000000000000000ebf,39,37,38,53,50,202,42,1,57,155,-90,13,25,14,26,-52,0,11,10,1,1063,22,0,-22,-1,-27,4,-5,247,-79,3,31,11,22,-42,0,1.4635997,337.0,0.076667786,100644.0,0.0078123338,156.91667,287.75333,2.0179973,"{""type"":""Point"",""coordinates"":[117.13218372763855,35.02580624201519]}"
0000000000000000014f,28,26,21,79,36,195,16,0,287,-2229,-95,43,48,61,17,-86,13,27,0,11,413,106,-38,-49,-77,-21,79,-3,-2012,-73,42,53,57,27,-93,12,4.6273675,361.33334,0.2641678,96795.336,0.011573001,141.33333,291.07666,5.5853305,"{""type"":""Point"",""coordinates"":[117.9929507585915,30.125049065629714]}"
000000000000000011cb,35,34,32,40,41,199,31,1,126,-416,-97,13,0,-27,6,33,2,13,12,1,695,25,17,9,44,-11,-36,-4,1015,-64,36,-6,21,-7,-26,-4,4.2497582,371.75,0.2641678,99876.0,0.012405334,141.58333,292.83002,5.883331,"{""type"":""Point"",""coordinates"":[117.95845515284205,30.294829338239666]}"
00000000000000000149,26,21,15,46,23,188,10,0,355,2058,-119,26,4,-33,-10,19,-9,24,0,11,327,69,32,14,34,-24,-12,-3,2401,-114,-11,-3,-9,-14,10,-10,22.559252,370.25,0.2641678,99820.0,0.012263667,142.58333,292.63333,5.9513307,"{""type"":""Point"",""coordinates"":[117.92288044463766,30.371904899948472]}"
0000000000000000122e,31,27,25,35,30,187,21,1,189,951,-98,25,-16,-12,10,9,-4,11,13,1,3544,34,16,-30,60,-28,-57,-19,405,-99,6,3,-17,19,0,-1,5.1092615,370.25,0.2641678,99820.0,0.012263667,142.58333,292.63333,5.9513307,"{""type"":""Point"",""coordinates"":[117.9417469011948,30.399662804006176]}"
0000000000000000014a,25,20,15,41,26,188,13,0,561,504,-153,4,16,-34,-28,-27,-1,24,2,10,-468,56,0,-5,-13,-14,-6,1,270,-110,-14,22,-14,-29,-43,0,13.107428,364.91666,0.2641678,98217.336,0.011854334,141.83333,291.80667,6.0433307,"{""type"":""Point"",""coordinates"":[118.07865022173773,30.32501299327044]}"
000000000000000014a5,30,28,30,46,48,198,39,1,9,98,-60,-49,24,-25,29,3,0,14,10,4,303,79,25,-68,-3,-57,20,-1,76,-47,-32,-4,-13,18,0,0,1.8543341,348.41666,0.13916779,101302.0,0.009968334,162.75,289.02,2.7959971,"{""type"":""Point"",""coordinates"":[120.93852589607259,32.13493981535886]}"
00000000000000000251,32,27,21,73,31,198,13,0,5,-457,-103,-60,68,-59,158,-90,3,24,0,8,-521,144,19,6,24,-58,3,1,-702,-77,-43,39,-59,122,-74,4,2.3621173,358.16666,0.13916779,101308.0,0.010083,145.33333,289.70334,2.7859974,"{""type"":""Point"",""coordinates"":[119.86863148481405,31.426437708077895]}"
00000000000000000b6d,39,37,34,49,45,201,35,1,6,-24,-49,-10,11,-2,31,-26,0,11,10,0,-200,63,14,-21,2,-21,20,0,-370,-49,-10,9,-9,30,-27,2,0.0,358.16666,0.13916779,101308.0,0.010083,145.33333,289.70334,2.7859974,"{""type"":""Point"",""coordinates"":[119.80988282843488,31.438294457779005]}"
000000000000000002dd,33,29,24,60,36,199,20,0,4,-406,-68,-38,-1,-67,87,-58,3,25,1,10,-396,67,29,-22,-13,-29,38,1,-619,-44,-29,-14,-69,71,-51,4,1.4330677,351.41666,0.13916779,101384.0,0.009813334,158.33333,289.34,3.4759972,"{""type"":""Point"",""coordinates"":[120.10740296892293,31.92958483454451]}"
000000000000000002e4,33,28,25,40,26,186,14,0,4,425,-116,-32,-11,-50,72,-72,-1,22,-2,9,-245,109,53,-17,-2,-46,31,0,-347,-76,-49,-5,-66,67,-38,2,4.7536616,351.41666,0.13916779,101384.0,0.009813334,158.33333,289.34,3.4759972,"{""type"":""Point"",""coordinates"":[120.1688493814394,31.972704341731323]}"
000000000000000002f5,30,28,24,66,32,192,18,0,4,83,-92,-58,37,-1,160,-101,1,37,-5,22,-453,53,58,-32,-64,-73,59,1,220,-71,-46,6,-14,131,-90,0,0.92740995,349.75,0.13916779,101377.336,0.009872001,160.33333,289.17667,3.0013306,"{""type"":""Point"",""coordinates"":[120.68088795540662,32.07618669987865]}"
00000000000000000250,31,27,23,55,33,197,19,0,6,-734,-107,-31,16,-29,40,-41,4,19,3,5,-164,97,19,-13,14,-27,7,0,-515,-98,-32,1,-24,24,-35,3,3.254688,359.58334,0.13916779,101302.0,0.010154667,140.83333,289.70334,1.9813305,"{""type"":""Point"",""coordinates"":[119.56032923797879,31.35151589217789]}"
00000000000000000255,30,25,18,47,23,198,12,0,3,120,-68,-8,36,-27,131,-89,0,23,-2,9,-293,98,23,-44,8,-66,22,0,-552,-62,-5,26,-43,105,-76,4,2.1710892,359.08334,0.13916779,101294.664,0.0101293335,143.83333,289.76666,2.656664,"{""type"":""Point"",""coordinates"":[119.89450318912613,31.35151589217789]}"
000000000000000014b4,33,30,25,44,29,193,21,1,6,1137,-48,-35,-9,-27,-6,-38,-4,23,5,11,1124,74,47,-64,40,-47,6,-6,712,-14,-29,2,-41,7,-37,-2,0.0,344.91666,0.13916779,101324.0,0.009743334,164.83333,288.65,2.580664,"{""type"":""Point"",""coordinates"":[120.71161116166485,32.64239889254415]}"
0000000000000000115f,30,26,22,48,36,195,20,1,11,1552,-151,-42,-6,-21,-11,-18,-6,22,5,8,-1115,50,12,6,-2,-22,-44,5,488,-140,-49,11,-16,-10,-20,-1,1.4299723,354.5,0.13916779,101278.0,0.009631334,154.16667,289.76334,2.2339973,"{""type"":""Point"",""coordinates"":[118.41066596797518,31.58462877704994]}"
0000000000000000119d,40,40,44,54,55,200,47,1,13,584,-62,-13,-8,-3,33,-4,-2,9,11,-1,278,-13,-22,-18,-25,-61,-34,-1,510,-53,-6,-7,-2,15,-12,-2,5.5058208,354.5,0.13916779,101278.0,0.009631334,154.16667,289.76334,2.2339973,"{""type"":""Point"",""coordinates"":[118.4969049823488,31.593524683651562]}"
00000000000000001282,33,32,30,60,51,229,34,1,10,444,-87,-41,20,-1,30,-37,-1,18,6,5,187,6,0,-19,-17,-71,-26,-1,210,-78,-40,5,11,5,-33,0,2.8584118,354.5,0.13916779,101278.0,0.009631334,154.16667,289.76334,2.2339973,"{""type"":""Point"",""coordinates"":[118.41255216772075,31.598643731660914]}"
0000000000000000070c,35,31,28,42,24,197,16,1,12,494,-109,-5,-8,-27,0,-35,-1,15,7,3,79,56,-13,-3,-11,-49,-7,-1,115,-98,-12,0,-34,0,-16,0,1.4286616,356.41666,0.13916779,101304.0,0.0101293335,157.16667,290.1433,2.5293307,"{""type"":""Point"",""coordinates"":[118.1101805252866,31.436680263197655]}"
0000000000000000149e,40,36,36,41,44,206,39,1,5,109,-11,-11,0,-12,-5,3,0,3,16,-6,-310,55,-7,-27,-39,-9,20,1,-63,-10,-11,-4,-11,-4,1,0,2.3699064,354.0,0.13916779,101286.0,0.009912,153.41667,289.47333,3.3659973,"{""type"":""Point"",""coordinates"":[119.93331074559431,31.7889091145104]}"
0000000000000000042d,31,29,21,72,44,199,25,0,6,530,-38,-10,18,-19,62,14,0,35,2,18,-750,43,7,-32,-25,-36,4,2,1662,-9,35,-29,-8,7,-18,-7,1.1032752,344.16666,0.13916779,101314.0,0.009642,163.91667,288.54333,2.592664,"{""type"":""Point"",""coordinates"":[120.63561470241099,32.80005041028874]}"
00000000000000000100,29,22,16,41,19,187,9,0,277,-806,-133,12,8,-20,25,-52,5,22,-5,11,1169,-20,-38,-38,-23,-26,51,-7,-1675,-117,3,21,-15,58,-88,10,36.195263,359.83334,0.20166779,98608.0,0.01047,140.75,289.61667,1.6126639,"{""type"":""Point"",""coordinates"":[118.45028062173397,29.749909353104364]}"
00000000000000000104,29,23,18,56,35,192,15,0,159,-290,-104,-4,32,-76,49,-79,3,30,-3,16,627,44,-7,-37,-29,-4,43,-4,-1335,-80,9,35,-40,55,-102,8,1.8543341,359.83334,0.20166779,98608.0,0.01047,140.75,289.61667,1.6126639,"{""type"":""Point"",""coordinates"":[118.45971162046202,29.766350058688417]}"
000000000000000001ad,29,24,18,42,25,187,13,0,485,-440,-66,10,0,-46,-28,26,3,19,1,6,-245,15,11,-5,40,-8,-17,0,-410,-40,-15,-7,-49,-30,-4,3,15.019397,364.0,0.20166779,100728.0,0.011574,151.16667,291.43332,4.690664,"{""type"":""Point"",""coordinates"":[117.89027103863381,30.814417170290326]}"
000000000000000004b1,30,26,23,50,35,195,19,0,5,-80,-135,-51,98,-42,53,-64,1,27,1,15,-104,122,23,-73,3,-75,9,0,-195,-107,-52,75,-19,5,-33,2,2.7802885,340.83334,0.10333444,101306.0,0.009150667,165.58333,288.34,2.290664,"{""type"":""Point"",""coordinates"":[119.43662931565517,33.70851644521042]}"
000000000000000014ed,34,30,31,55,49,196,34,1,5,585,-132,12,29,-51,39,-43,-1,19,10,7,1102,77,11,-34,51,-51,-4,-6,362,-90,1,17,-30,-2,-9,0,2.1638474,340.83334,0.10333444,101306.0,0.009150667,165.58333,288.34,2.290664,"{""type"":""Point"",""coordinates"":[119.46843162436834,33.79906741030275]}"
000000000000000002d2,33,28,23,36,23,188,13,0,5,479,-83,-58,19,-30,53,-37,-1,15,0,3,1157,88,-2,3,19,-32,-8,-7,12,-79,-44,2,-27,36,-31,0,1.8543341,353.75,0.13000111,101292.0,0.009939333,153.58333,289.44666,3.0639973,"{""type"":""Point"",""coordinates"":[119.76703086731128,31.844692468689008]}"
0000000000000000149b,34,30,27,48,33,196,22,1,6,436,-100,-36,21,-64,46,-35,-1,18,4,5,-356,72,0,-25,16,-40,-3,1,-14,-87,-34,10,-55,27,-26,0,2.15169,353.75,0.13000111,101292.0,0.009939333,153.58333,289.44666,3.0639973,"{""type"":""Point"",""coordinates"":[119.74978306443657,31.88619332219342]}"
00000000000000000431,29,26,18,62,38,199,22,0,3,204,-61,-74,46,-12,69,-42,0,28,1,14,1353,84,88,-131,5,-119,13,-8,-685,-42,-50,61,-37,100,-53,5,1.4421065,344.0,0.13000111,101332.0,0.009547001,162.83333,288.50665,2.6293306,"{""type"":""Point"",""coordinates"":[120.51999913029721,32.9016510277915]}"
00000000000000000434,32,28,24,41,27,182,16,0,1,785,-87,-50,64,-25,68,4,-2,26,-1,12,-569,24,42,-55,-39,-42,-20,1,-260,-42,-56,73,-31,82,4,2,1.4421225,344.0,0.13000111,101332.0,0.009547001,162.83333,288.50665,2.6293306,"{""type"":""Point"",""coordinates"":[120.57928733790385,32.90326968147391]}"
00000000000000000589,38,38,37,57,54,200,44,1,12,95,-74,8,14,0,22,-34,0,14,12,2,-54,35,17,-18,-10,-69,-5,0,201,-86,2,0,2,11,-34,0,0.92740995,353.91666,0.13000111,101226.0,0.009612667,154.66667,289.72,2.1079972,"{""type"":""Point"",""coordinates"":[118.33412995749381,31.801033410274716]}"
00000000000000001240,39,39,40,55,56,200,48,1,11,278,-67,1,5,-1,15,-33,0,13,12,1,83,-2,-2,-13,-22,-58,-17,0,84,-70,-5,3,2,1,-24,0,0.92740995,353.91666,0.13000111,101226.0,0.009612667,154.66667,289.72,2.1079972,"{""type"":""Point"",""coordinates"":[118.35622926231468,31.808310663193947]}"
00000000000000001263,38,38,38,50,27,199,19,1,14,626,-88,13,-2,7,6,-28,-2,13,13,2,1580,23,4,-56,9,-81,-16,-8,456,-82,5,-11,14,-5,-27,-1,1.8543341,353.91666,0.13000111,101226.0,0.009612667,154.66667,289.72,2.1079972,"{""type"":""Point"",""coordinates"":[118.34275385893118,31.83040996801482]}"
0000000000000000023e,35,32,31,32,20,194,15,0,32,-1389,-46,-8,20,-9,11,5,7,9,9,-1,-4070,35,31,12,28,-15,0,20,-1715,-53,-11,18,-1,3,1,9,0.0,354.0,0.13000111,100781.336,0.009638334,147.91667,289.22998,1.8933306,"{""type"":""Point"",""coordinates"":[119.02322605699021,31.563069023456528]}"
00000000000000000225,36,32,29,50,25,195,14,0,5,-306,-94,-34,34,-39,36,-69,2,18,3,5,79,99,-16,15,-6,-51,-47,-1,-336,-81,-42,21,-27,25,-53,2,3.5255928,358.5,0.13000111,101290.0,0.010536334,156.91667,290.48334,3.0026639,"{""type"":""Point"",""coordinates"":[117.85308213584807,31.360951350006985]}"
000000000000000010e1,37,34,33,53,36,201,26,1,16,374,-85,7,-17,-29,1,-25,-1,12,10,0,368,41,5,-12,1,-47,-29,-2,-39,-66,-12,-21,-26,-7,-4,0,4.713378,358.5,0.13000111,101290.0,0.010536334,156.91667,290.48334,3.0026639,"{""type"":""Point"",""coordinates"":[117.82505222662616,31.35879314509711]}"
00000000000000001106,39,36,35,50,47,199,34,1,9,430,-91,-4,-6,-39,0,-10,-1,13,9,1,-367,27,-9,-6,3,-27,-11,1,296,-81,-10,-11,-29,-2,-8,0,3.3832705,358.5,0.13000111,101290.0,0.010536334,156.91667,290.48334,3.0026639,"{""type"":""Point"",""coordinates"":[117.87410233821402,31.33858004002185]}"
000000000000000001be,33,29,28,40,37,197,25,0,29,-222,-121,-6,2,-24,-4,19,1,13,6,1,-105,65,-28,-24,8,-18,-29,0,434,-105,-15,-19,-20,-9,10,-1,1.4246966,358.33334,0.19250111,100964.0,0.010514334,148.0,289.87,2.8273306,"{""type"":""Point"",""coordinates"":[118.6453975065296,30.981499686762955]}"
000000000000000001bf,32,31,32,55,58,196,33,0,91,47,-84,-2,14,-16,13,14,0,12,12,1,1157,44,-13,-10,14,-9,14,-6,602,-84,-12,2,-8,14,4,-2,13.825489,358.33334,0.19250111,100964.0,0.010514334,148.0,289.87,2.8273306,"{""type"":""Point"",""coordinates"":[118.6677643574137,30.94538988643215]}"
000000000000000001c0,29,24,19,43,23,193,10,0,81,-260,-113,3,3,-19,26,-9,2,20,2,6,543,28,-3,-14,2,-22,12,-4,209,-98,-35,-8,17,22,-25,0,3.7307544,358.33334,0.19250111,100964.0,0.010514334,148.0,289.87,2.8273306,"{""type"":""Point"",""coordinates"":[118.69686890998955,30.907661432418944]}"
00000000000000001068,38,37,36,59,60,240,45,1,28,124,-107,-5,8,-22,-2,22,0,14,10,1,80,59,-26,-23,26,-25,-12,0,646,-94,-18,-2,-8,-1,14,-2,4.266915,358.33334,0.19250111,100964.0,0.010514334,148.0,289.87,2.8273306,"{""type"":""Point"",""coordinates"":[118.61521385149881,30.975573541462925]}"
00000000000000000400,30,27,23,49,32,195,16,0,10,-517,-184,-24,99,6,94,-122,4,28,-1,14,299,155,-28,-62,-81,-55,-11,-2,-867,-140,-41,82,25,47,-73,5,1.4435444,345.83334,0.10333445,101298.0,0.009494,161.0,288.81665,2.4093306,"{""type"":""Point"",""coordinates"":[119.05852876003034,33.05175774655365]}"
000000000000000014fd,34,29,28,55,45,196,36,1,24,-92,-107,-15,25,5,-3,-20,1,17,9,6,-26,64,21,-53,6,-10,11,0,-440,-81,-19,14,10,-9,-5,3,2.229084,342.83334,0.10333445,101116.0,0.008825667,163.0,288.78,2.2153306,"{""type"":""Point"",""coordinates"":[117.8048435806519,33.720912746139]}"
00000000000000000c79,37,35,36,55,58,201,49,1,89,209,-55,-3,11,-34,6,-1,0,11,11,0,926,81,-39,-22,20,-35,14,-5,79,-43,-15,5,-35,-3,11,0,2.931174,328.75,0.10333445,100611.336,0.008315001,168.0,286.79333,2.8139973,"{""type"":""Point"",""coordinates"":[119.13587632690341,35.29880578581031]}"
00000000000000000cb2,36,35,35,54,49,202,40,1,58,-37,-69,-4,4,-43,8,0,0,11,9,0,731,69,-42,-22,29,-36,-3,-4,-138,-49,-19,0,-39,-4,10,1,3.8730092,328.75,0.10333445,100611.336,0.008315001,168.0,286.79333,2.8139973,"{""type"":""Point"",""coordinates"":[119.14854017389517,35.23574517871248]}"
00000000000000000ee4,38,36,38,55,57,201,48,1,75,181,-47,1,8,-23,11,-5,0,9,12,0,972,57,-51,-30,10,-40,8,-5,168,-41,-9,0,-23,4,-2,0,4.341935,328.75,0.10333445,100611.336,0.008315001,168.0,286.79333,2.8139973,"{""type"":""Point"",""coordinates"":[119.19300632960017,35.26080532663285]}"
0000000000000000153a,30,27,26,62,56,200,26,0,108,1767,-104,-56,143,-65,101,-155,-7,24,2,8,-160,-32,-14,-116,-36,-67,30,0,1876,-96,-60,118,-37,61,-125,-8,1.1102847,345.75,0.10333445,99847.336,0.008693334,147.25,288.36,2.268664,"{""type"":""Point"",""coordinates"":[113.27706345278084,33.35709469118835]}"
00000000000000001363,33,29,29,54,52,201,35,1,40,-34,-146,4,5,-1,21,-28,1,16,10,4,-651,68,-43,-57,-56,-49,-21,3,-2,-121,-1,2,10,16,-4,0,2.1537383,352.16666,0.10333445,100936.0,0.009502667,155.25,289.72,2.5873306,"{""type"":""Point"",""coordinates"":[115.11393662253523,32.22360012160452]}"
000000000000000013e0,37,37,41,67,71,200,52,1,39,-302,-91,3,-12,5,21,-41,2,17,11,4,190,42,-54,-41,-37,-1,6,-1,-504,-59,-6,-18,7,4,-29,3,3.2866855,352.16666,0.10333445,100936.0,0.009502667,155.25,289.72,2.5873306,"{""type"":""Point"",""coordinates"":[115.18023453699784,32.25728863006331]}"
00000000000000000497,37,32,27,28,13,189,8,0,10,715,-88,-15,33,14,23,-18,-3,1,-2,-6,-126,26,-28,-5,37,8,-13,0,698,-99,-7,35,29,29,-19,-3,0.0,345.75,0.10333445,101266.0,0.009376667,157.25,288.67334,2.3773305,"{""type"":""Point"",""coordinates"":[118.52951438835267,33.36545104656251]}"
0000000000000000049a,42,41,36,25,6,187,4,0,10,-1522,-8,-46,3,-51,12,-9,7,-10,-10,-17,602,-5,-15,-3,52,32,-8,-5,-1691,-11,-42,4,-54,28,1,8,0.0,345.75,0.10333445,101266.0,0.009376667,157.25,288.67334,2.3773305,"{""type"":""Point"",""coordinates"":[118.54783683458126,33.31155389212951]}"
0000000000000000049c,33,28,23,33,17,185,11,0,12,352,-198,29,28,-127,46,-9,0,18,-3,7,-459,73,56,-17,-15,-39,-32,1,223,-170,16,19,-110,18,6,0,1.446412,345.75,0.10333445,101266.0,0.009376667,157.25,288.67334,2.3773305,"{""type"":""Point"",""coordinates"":[118.56023313550983,33.34712414123285]}"
0000000000000000049e,31,29,24,61,38,197,19,0,13,-407,-48,-100,103,21,89,-52,3,27,0,13,-674,44,103,-76,-35,-91,44,2,-527,-50,-84,76,24,56,-46,4,2.1609945,345.75,0.10333445,101266.0,0.009376667,157.25,288.67334,2.3773305,"{""type"":""Point"",""coordinates"":[118.57936713813018,33.36895589999052]}"
000000000000000004a2,35,28,24,21,5,188,3,0,10,-1505,-39,-14,21,-28,-10,1,7,-2,-6,-9,-1524,61,25,5,75,-6,-44,5,-2445,-50,-30,35,-36,6,38,12,0.0,345.75,0.10333445,101266.0,0.009376667,157.25,288.67334,2.3773305,"{""type"":""Point"",""coordinates"":[118.54514353754497,33.35116854588832]}"
000000000000000014c1,40,38,39,54,58,200,48,1,19,418,-51,-12,21,-14,29,-28,-1,13,12,3,-339,43,9,-40,2,-46,-12,1,147,-44,-17,12,-15,17,-21,0,2.4062746,345.75,0.10333445,101266.0,0.009376667,157.25,288.67334,2.3773305,"{""type"":""Point"",""coordinates"":[118.50121693306748,33.39752090133889]}"
